timestamp,agent,agent_id,rule_id,level,groups,decoder,location,src_ip,mitre_ids,mitre_tactics,mitre_techniques,description,full_log,suspicious,suspicious_reason
2026-04-02T11:39:22.309+0000,WS10,005,60602,9,"windows, windows_application, system_error",windows_eventchannel,EventChannel,-,-,-,-,Windows application error event.,"{""win"":{""system"":{""providerName"":""Microsoft-Windows-CAPI2"",""providerGuid"":""{5bbca4a8-b209-48dc-a8c7-b23d3e5216fb}"",""eventSourceName"":""Microsoft-Windows-CAPI2"",""eventID"":""4107"",""version"":""0"",""level"":""2"",""task"":""0"",""opcode"":""0"",""keywords"":""0x8080000000000000"",""systemTime"":""2026-04-02T09:39:16.8455891Z"",""eventRecordID"":""2069"",""processID"":""1364"",""threadID"":""4560"",""channel"":""Application"",""computer"":""WS10"",""severityValue"":""ERROR"",""message"":""\""Impossibile estrarre l'elenco radice di terze parti dal file CAB di aggiornamento automatico in <http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab> a causa dell'errore seguente: Dati non validi.\r\n.\""""},""eventdata"":{""data"":""http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab, Dati non validi.""}}}",True,"group:windows, level>=5"
2026-04-02T11:39:22.324+0000,WS10,005,60602,9,"windows, windows_application, system_error",windows_eventchannel,EventChannel,-,-,-,-,Windows application error event.,"{""win"":{""system"":{""providerName"":""Microsoft-Windows-CAPI2"",""providerGuid"":""{5bbca4a8-b209-48dc-a8c7-b23d3e5216fb}"",""eventSourceName"":""Microsoft-Windows-CAPI2"",""eventID"":""4107"",""version"":""0"",""level"":""2"",""task"":""0"",""opcode"":""0"",""keywords"":""0x8080000000000000"",""systemTime"":""2026-04-02T09:39:16.8608237Z"",""eventRecordID"":""2070"",""processID"":""1364"",""threadID"":""4560"",""channel"":""Application"",""computer"":""WS10"",""severityValue"":""ERROR"",""message"":""\""Impossibile estrarre l'elenco radice di terze parti dal file CAB di aggiornamento automatico in <http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab> a causa dell'errore seguente: Dati non validi.\r\n.\""""},""eventdata"":{""data"":""http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab, Dati non validi.""}}}",True,"group:windows, level>=5"
2026-04-02T11:39:22.340+0000,WS10,005,60602,9,"windows, windows_application, system_error",windows_eventchannel,EventChannel,-,-,-,-,Windows application error event.,"{""win"":{""system"":{""providerName"":""Microsoft-Windows-CAPI2"",""providerGuid"":""{5bbca4a8-b209-48dc-a8c7-b23d3e5216fb}"",""eventSourceName"":""Microsoft-Windows-CAPI2"",""eventID"":""4107"",""version"":""0"",""level"":""2"",""task"":""0"",""opcode"":""0"",""keywords"":""0x8080000000000000"",""systemTime"":""2026-04-02T09:39:16.8608237Z"",""eventRecordID"":""2071"",""processID"":""1364"",""threadID"":""4560"",""channel"":""Application"",""computer"":""WS10"",""severityValue"":""ERROR"",""message"":""\""Impossibile estrarre l'elenco radice di terze parti dal file CAB di aggiornamento automatico in <http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab> a causa dell'errore seguente: Dati non validi.\r\n.\""""},""eventdata"":{""data"":""http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab, Dati non validi.""}}}",True,"group:windows, level>=5"
2026-04-02T11:39:28.000+0000,WS10,005,61061,10,"windows, windows_application",windows_eventchannel,EventChannel,-,-,-,-,Multiple Windows error application events.,"{""win"":{""system"":{""providerName"":""Microsoft-Windows-CAPI2"",""providerGuid"":""{5bbca4a8-b209-48dc-a8c7-b23d3e5216fb}"",""eventSourceName"":""Microsoft-Windows-CAPI2"",""eventID"":""4107"",""version"":""0"",""level"":""2"",""task"":""0"",""opcode"":""0"",""keywords"":""0x8080000000000000"",""systemTime"":""2026-04-02T09:39:22.5130182Z"",""eventRecordID"":""2072"",""processID"":""1364"",""threadID"":""1436"",""channel"":""Application"",""computer"":""WS10"",""severityValue"":""ERROR"",""message"":""\""Impossibile estrarre l'elenco radice di terze parti dal file CAB di aggiornamento automatico in <http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab> a causa dell'errore seguente: Dati non validi.\r\n.\""""},""eventdata"":{""data"":""http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab, Dati non validi.""}}}",True,"group:windows, level>=5"
2026-04-02T11:39:28.000+0000,WS10,005,60602,9,"windows, windows_application, system_error",windows_eventchannel,EventChannel,-,-,-,-,Windows application error event.,"{""win"":{""system"":{""providerName"":""Microsoft-Windows-CAPI2"",""providerGuid"":""{5bbca4a8-b209-48dc-a8c7-b23d3e5216fb}"",""eventSourceName"":""Microsoft-Windows-CAPI2"",""eventID"":""4107"",""version"":""0"",""level"":""2"",""task"":""0"",""opcode"":""0"",""keywords"":""0x8080000000000000"",""systemTime"":""2026-04-02T09:39:22.5130182Z"",""eventRecordID"":""2073"",""processID"":""1364"",""threadID"":""1436"",""channel"":""Application"",""computer"":""WS10"",""severityValue"":""ERROR"",""message"":""\""Impossibile estrarre l'elenco radice di terze parti dal file CAB di aggiornamento automatico in <http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab> a causa dell'errore seguente: Dati non validi.\r\n.\""""},""eventdata"":{""data"":""http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab, Dati non validi.""}}}",True,"group:windows, level>=5"
2026-04-02T11:39:28.015+0000,WS10,005,60602,9,"windows, windows_application, system_error",windows_eventchannel,EventChannel,-,-,-,-,Windows application error event.,"{""win"":{""system"":{""providerName"":""Microsoft-Windows-CAPI2"",""providerGuid"":""{5bbca4a8-b209-48dc-a8c7-b23d3e5216fb}"",""eventSourceName"":""Microsoft-Windows-CAPI2"",""eventID"":""4107"",""version"":""0"",""level"":""2"",""task"":""0"",""opcode"":""0"",""keywords"":""0x8080000000000000"",""systemTime"":""2026-04-02T09:39:22.5286503Z"",""eventRecordID"":""2074"",""processID"":""1364"",""threadID"":""1436"",""channel"":""Application"",""computer"":""WS10"",""severityValue"":""ERROR"",""message"":""\""Impossibile estrarre l'elenco radice di terze parti dal file CAB di aggiornamento automatico in <http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab> a causa dell'errore seguente: Dati non validi.\r\n.\""""},""eventdata"":{""data"":""http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab, Dati non validi.""}}}",True,"group:windows, level>=5"
2026-04-02T11:39:31.196+0000,WS10,005,60602,9,"windows, windows_application, system_error",windows_eventchannel,EventChannel,-,-,-,-,Windows application error event.,"{""win"":{""system"":{""providerName"":""Microsoft-Windows-CAPI2"",""providerGuid"":""{5bbca4a8-b209-48dc-a8c7-b23d3e5216fb}"",""eventSourceName"":""Microsoft-Windows-CAPI2"",""eventID"":""4107"",""version"":""0"",""level"":""2"",""task"":""0"",""opcode"":""0"",""keywords"":""0x8080000000000000"",""systemTime"":""2026-04-02T09:39:25.7605165Z"",""eventRecordID"":""2075"",""processID"":""1364"",""threadID"":""1436"",""channel"":""Application"",""computer"":""WS10"",""severityValue"":""ERROR"",""message"":""\""Impossibile estrarre l'elenco radice di terze parti dal file CAB di aggiornamento automatico in <http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab> a causa dell'errore seguente: Dati non validi.\r\n.\""""},""eventdata"":{""data"":""http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab, Dati non validi.""}}}",True,"group:windows, level>=5"
2026-04-02T11:39:31.226+0000,WS10,005,60602,9,"windows, windows_application, system_error",windows_eventchannel,EventChannel,-,-,-,-,Windows application error event.,"{""win"":{""system"":{""providerName"":""Microsoft-Windows-CAPI2"",""providerGuid"":""{5bbca4a8-b209-48dc-a8c7-b23d3e5216fb}"",""eventSourceName"":""Microsoft-Windows-CAPI2"",""eventID"":""4107"",""version"":""0"",""level"":""2"",""task"":""0"",""opcode"":""0"",""keywords"":""0x8080000000000000"",""systemTime"":""2026-04-02T09:39:25.7738798Z"",""eventRecordID"":""2076"",""processID"":""1364"",""threadID"":""1436"",""channel"":""Application"",""computer"":""WS10"",""severityValue"":""ERROR"",""message"":""\""Impossibile estrarre l'elenco radice di terze parti dal file CAB di aggiornamento automatico in <http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab> a causa dell'errore seguente: Dati non validi.\r\n.\""""},""eventdata"":{""data"":""http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab, Dati non validi.""}}}",True,"group:windows, level>=5"
2026-04-02T11:39:31.257+0000,WS10,005,60602,9,"windows, windows_application, system_error",windows_eventchannel,EventChannel,-,-,-,-,Windows application error event.,"{""win"":{""system"":{""providerName"":""Microsoft-Windows-CAPI2"",""providerGuid"":""{5bbca4a8-b209-48dc-a8c7-b23d3e5216fb}"",""eventSourceName"":""Microsoft-Windows-CAPI2"",""eventID"":""4107"",""version"":""0"",""level"":""2"",""task"":""0"",""opcode"":""0"",""keywords"":""0x8080000000000000"",""systemTime"":""2026-04-02T09:39:25.7738798Z"",""eventRecordID"":""2077"",""processID"":""1364"",""threadID"":""1436"",""channel"":""Application"",""computer"":""WS10"",""severityValue"":""ERROR"",""message"":""\""Impossibile estrarre l'elenco radice di terze parti dal file CAB di aggiornamento automatico in <http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab> a causa dell'errore seguente: Dati non validi.\r\n.\""""},""eventdata"":{""data"":""http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab, Dati non validi.""}}}",True,"group:windows, level>=5"
2026-04-02T11:39:36.072+0000,WS10,005,60602,9,"windows, windows_application, system_error",windows_eventchannel,EventChannel,-,-,-,-,Windows application error event.,"{""win"":{""system"":{""providerName"":""Microsoft-Windows-CAPI2"",""providerGuid"":""{5bbca4a8-b209-48dc-a8c7-b23d3e5216fb}"",""eventSourceName"":""Microsoft-Windows-CAPI2"",""eventID"":""4107"",""version"":""0"",""level"":""2"",""task"":""0"",""opcode"":""0"",""keywords"":""0x8080000000000000"",""systemTime"":""2026-04-02T09:39:30.5588068Z"",""eventRecordID"":""2078"",""processID"":""1364"",""threadID"":""1436"",""channel"":""Application"",""computer"":""WS10"",""severityValue"":""ERROR"",""message"":""\""Impossibile estrarre l'elenco radice di terze parti dal file CAB di aggiornamento automatico in <http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab> a causa dell'errore seguente: Dati non validi.\r\n.\""""},""eventdata"":{""data"":""http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab, Dati non validi.""}}}",True,"group:windows, level>=5"
2026-04-02T11:39:36.087+0000,WS10,005,60602,9,"windows, windows_application, system_error",windows_eventchannel,EventChannel,-,-,-,-,Windows application error event.,"{""win"":{""system"":{""providerName"":""Microsoft-Windows-CAPI2"",""providerGuid"":""{5bbca4a8-b209-48dc-a8c7-b23d3e5216fb}"",""eventSourceName"":""Microsoft-Windows-CAPI2"",""eventID"":""4107"",""version"":""0"",""level"":""2"",""task"":""0"",""opcode"":""0"",""keywords"":""0x8080000000000000"",""systemTime"":""2026-04-02T09:39:30.5722698Z"",""eventRecordID"":""2079"",""processID"":""1364"",""threadID"":""1436"",""channel"":""Application"",""computer"":""WS10"",""severityValue"":""ERROR"",""message"":""\""Impossibile estrarre l'elenco radice di terze parti dal file CAB di aggiornamento automatico in <http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab> a causa dell'errore seguente: Dati non validi.\r\n.\""""},""eventdata"":{""data"":""http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab, Dati non validi.""}}}",True,"group:windows, level>=5"
2026-04-02T11:39:36.102+0000,WS10,005,61061,10,"windows, windows_application",windows_eventchannel,EventChannel,-,-,-,-,Multiple Windows error application events.,"{""win"":{""system"":{""providerName"":""Microsoft-Windows-CAPI2"",""providerGuid"":""{5bbca4a8-b209-48dc-a8c7-b23d3e5216fb}"",""eventSourceName"":""Microsoft-Windows-CAPI2"",""eventID"":""4107"",""version"":""0"",""level"":""2"",""task"":""0"",""opcode"":""0"",""keywords"":""0x8080000000000000"",""systemTime"":""2026-04-02T09:39:30.5722698Z"",""eventRecordID"":""2080"",""processID"":""1364"",""threadID"":""1436"",""channel"":""Application"",""computer"":""WS10"",""severityValue"":""ERROR"",""message"":""\""Impossibile estrarre l'elenco radice di terze parti dal file CAB di aggiornamento automatico in <http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab> a causa dell'errore seguente: Dati non validi.\r\n.\""""},""eventdata"":{""data"":""http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab, Dati non validi.""}}}",True,"group:windows, level>=5"
2026-04-02T11:39:39.997+0000,WS10,005,60602,9,"windows, windows_application, system_error",windows_eventchannel,EventChannel,-,-,-,-,Windows application error event.,"{""win"":{""system"":{""providerName"":""Microsoft-Windows-CAPI2"",""providerGuid"":""{5bbca4a8-b209-48dc-a8c7-b23d3e5216fb}"",""eventSourceName"":""Microsoft-Windows-CAPI2"",""eventID"":""4107"",""version"":""0"",""level"":""2"",""task"":""0"",""opcode"":""0"",""keywords"":""0x8080000000000000"",""systemTime"":""2026-04-02T09:39:34.5726427Z"",""eventRecordID"":""2081"",""processID"":""1364"",""threadID"":""1436"",""channel"":""Application"",""computer"":""WS10"",""severityValue"":""ERROR"",""message"":""\""Impossibile estrarre l'elenco radice di terze parti dal file CAB di aggiornamento automatico in <http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab> a causa dell'errore seguente: Dati non validi.\r\n.\""""},""eventdata"":{""data"":""http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab, Dati non validi.""}}}",True,"group:windows, level>=5"
2026-04-02T11:39:40.027+0000,WS10,005,60602,9,"windows, windows_application, system_error",windows_eventchannel,EventChannel,-,-,-,-,Windows application error event.,"{""win"":{""system"":{""providerName"":""Microsoft-Windows-CAPI2"",""providerGuid"":""{5bbca4a8-b209-48dc-a8c7-b23d3e5216fb}"",""eventSourceName"":""Microsoft-Windows-CAPI2"",""eventID"":""4107"",""version"":""0"",""level"":""2"",""task"":""0"",""opcode"":""0"",""keywords"":""0x8080000000000000"",""systemTime"":""2026-04-02T09:39:34.5863519Z"",""eventRecordID"":""2082"",""processID"":""1364"",""threadID"":""1436"",""channel"":""Application"",""computer"":""WS10"",""severityValue"":""ERROR"",""message"":""\""Impossibile estrarre l'elenco radice di terze parti dal file CAB di aggiornamento automatico in <http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab> a causa dell'errore seguente: Dati non validi.\r\n.\""""},""eventdata"":{""data"":""http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab, Dati non validi.""}}}",True,"group:windows, level>=5"
2026-04-02T11:39:40.057+0000,WS10,005,60602,9,"windows, windows_application, system_error",windows_eventchannel,EventChannel,-,-,-,-,Windows application error event.,"{""win"":{""system"":{""providerName"":""Microsoft-Windows-CAPI2"",""providerGuid"":""{5bbca4a8-b209-48dc-a8c7-b23d3e5216fb}"",""eventSourceName"":""Microsoft-Windows-CAPI2"",""eventID"":""4107"",""version"":""0"",""level"":""2"",""task"":""0"",""opcode"":""0"",""keywords"":""0x8080000000000000"",""systemTime"":""2026-04-02T09:39:34.6019945Z"",""eventRecordID"":""2083"",""processID"":""1364"",""threadID"":""1436"",""channel"":""Application"",""computer"":""WS10"",""severityValue"":""ERROR"",""message"":""\""Impossibile estrarre l'elenco radice di terze parti dal file CAB di aggiornamento automatico in <http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab> a causa dell'errore seguente: Dati non validi.\r\n.\""""},""eventdata"":{""data"":""http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab, Dati non validi.""}}}",True,"group:windows, level>=5"
2026-04-02T11:39:46.935+0000,WS10,005,60602,9,"windows, windows_application, system_error",windows_eventchannel,EventChannel,-,-,-,-,Windows application error event.,"{""win"":{""system"":{""providerName"":""Microsoft-Windows-CAPI2"",""providerGuid"":""{5bbca4a8-b209-48dc-a8c7-b23d3e5216fb}"",""eventSourceName"":""Microsoft-Windows-CAPI2"",""eventID"":""4107"",""version"":""0"",""level"":""2"",""task"":""0"",""opcode"":""0"",""keywords"":""0x8080000000000000"",""systemTime"":""2026-04-02T09:39:41.4769577Z"",""eventRecordID"":""2085"",""processID"":""1364"",""threadID"":""6412"",""channel"":""Application"",""computer"":""WS10"",""severityValue"":""ERROR"",""message"":""\""Impossibile estrarre l'elenco radice di terze parti dal file CAB di aggiornamento automatico in <http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab> a causa dell'errore seguente: Dati non validi.\r\n.\""""},""eventdata"":{""data"":""http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab, Dati non validi.""}}}",True,"group:windows, level>=5"
2026-04-02T11:39:46.935+0000,WS10,005,60602,9,"windows, windows_application, system_error",windows_eventchannel,EventChannel,-,-,-,-,Windows application error event.,"{""win"":{""system"":{""providerName"":""Microsoft-Windows-CAPI2"",""providerGuid"":""{5bbca4a8-b209-48dc-a8c7-b23d3e5216fb}"",""eventSourceName"":""Microsoft-Windows-CAPI2"",""eventID"":""4107"",""version"":""0"",""level"":""2"",""task"":""0"",""opcode"":""0"",""keywords"":""0x8080000000000000"",""systemTime"":""2026-04-02T09:39:41.4924363Z"",""eventRecordID"":""2086"",""processID"":""1364"",""threadID"":""6412"",""channel"":""Application"",""computer"":""WS10"",""severityValue"":""ERROR"",""message"":""\""Impossibile estrarre l'elenco radice di terze parti dal file CAB di aggiornamento automatico in <http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab> a causa dell'errore seguente: Dati non validi.\r\n.\""""},""eventdata"":{""data"":""http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab, Dati non validi.""}}}",True,"group:windows, level>=5"
2026-04-02T11:39:46.935+0000,WS10,005,60602,9,"windows, windows_application, system_error",windows_eventchannel,EventChannel,-,-,-,-,Windows application error event.,"{""win"":{""system"":{""providerName"":""Microsoft-Windows-CAPI2"",""providerGuid"":""{5bbca4a8-b209-48dc-a8c7-b23d3e5216fb}"",""eventSourceName"":""Microsoft-Windows-CAPI2"",""eventID"":""4107"",""version"":""0"",""level"":""2"",""task"":""0"",""opcode"":""0"",""keywords"":""0x8080000000000000"",""systemTime"":""2026-04-02T09:39:41.4769577Z"",""eventRecordID"":""2084"",""processID"":""1364"",""threadID"":""6412"",""channel"":""Application"",""computer"":""WS10"",""severityValue"":""ERROR"",""message"":""\""Impossibile estrarre l'elenco radice di terze parti dal file CAB di aggiornamento automatico in <http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab> a causa dell'errore seguente: Dati non validi.\r\n.\""""},""eventdata"":{""data"":""http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab, Dati non validi.""}}}",True,"group:windows, level>=5"
2026-04-02T11:39:53.732+0000,WS10,005,60602,9,"windows, windows_application, system_error",windows_eventchannel,EventChannel,-,-,-,-,Windows application error event.,"{""win"":{""system"":{""providerName"":""Microsoft-Windows-CAPI2"",""providerGuid"":""{5bbca4a8-b209-48dc-a8c7-b23d3e5216fb}"",""eventSourceName"":""Microsoft-Windows-CAPI2"",""eventID"":""4107"",""version"":""0"",""level"":""2"",""task"":""0"",""opcode"":""0"",""keywords"":""0x8080000000000000"",""systemTime"":""2026-04-02T09:39:48.3049336Z"",""eventRecordID"":""2087"",""processID"":""1364"",""threadID"":""6412"",""channel"":""Application"",""computer"":""WS10"",""severityValue"":""ERROR"",""message"":""\""Impossibile estrarre l'elenco radice di terze parti dal file CAB di aggiornamento automatico in <http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab> a causa dell'errore seguente: Dati non validi.\r\n.\""""},""eventdata"":{""data"":""http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab, Dati non validi.""}}}",True,"group:windows, level>=5"
2026-04-02T11:39:53.762+0000,WS10,005,61061,10,"windows, windows_application",windows_eventchannel,EventChannel,-,-,-,-,Multiple Windows error application events.,"{""win"":{""system"":{""providerName"":""Microsoft-Windows-CAPI2"",""providerGuid"":""{5bbca4a8-b209-48dc-a8c7-b23d3e5216fb}"",""eventSourceName"":""Microsoft-Windows-CAPI2"",""eventID"":""4107"",""version"":""0"",""level"":""2"",""task"":""0"",""opcode"":""0"",""keywords"":""0x8080000000000000"",""systemTime"":""2026-04-02T09:39:48.3049336Z"",""eventRecordID"":""2088"",""processID"":""1364"",""threadID"":""6412"",""channel"":""Application"",""computer"":""WS10"",""severityValue"":""ERROR"",""message"":""\""Impossibile estrarre l'elenco radice di terze parti dal file CAB di aggiornamento automatico in <http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab> a causa dell'errore seguente: Dati non validi.\r\n.\""""},""eventdata"":{""data"":""http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab, Dati non validi.""}}}",True,"group:windows, level>=5"
2026-04-02T11:39:53.793+0000,WS10,005,60602,9,"windows, windows_application, system_error",windows_eventchannel,EventChannel,-,-,-,-,Windows application error event.,"{""win"":{""system"":{""providerName"":""Microsoft-Windows-CAPI2"",""providerGuid"":""{5bbca4a8-b209-48dc-a8c7-b23d3e5216fb}"",""eventSourceName"":""Microsoft-Windows-CAPI2"",""eventID"":""4107"",""version"":""0"",""level"":""2"",""task"":""0"",""opcode"":""0"",""keywords"":""0x8080000000000000"",""systemTime"":""2026-04-02T09:39:48.3205477Z"",""eventRecordID"":""2089"",""processID"":""1364"",""threadID"":""6412"",""channel"":""Application"",""computer"":""WS10"",""severityValue"":""ERROR"",""message"":""\""Impossibile estrarre l'elenco radice di terze parti dal file CAB di aggiornamento automatico in <http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab> a causa dell'errore seguente: Dati non validi.\r\n.\""""},""eventdata"":{""data"":""http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab, Dati non validi.""}}}",True,"group:windows, level>=5"
2026-04-02T11:40:00.530+0000,WS10,005,60602,9,"windows, windows_application, system_error",windows_eventchannel,EventChannel,-,-,-,-,Windows application error event.,"{""win"":{""system"":{""providerName"":""Microsoft-Windows-CAPI2"",""providerGuid"":""{5bbca4a8-b209-48dc-a8c7-b23d3e5216fb}"",""eventSourceName"":""Microsoft-Windows-CAPI2"",""eventID"":""4107"",""version"":""0"",""level"":""2"",""task"":""0"",""opcode"":""0"",""keywords"":""0x8080000000000000"",""systemTime"":""2026-04-02T09:39:55.1022218Z"",""eventRecordID"":""2090"",""processID"":""1364"",""threadID"":""6412"",""channel"":""Application"",""computer"":""WS10"",""severityValue"":""ERROR"",""message"":""\""Impossibile estrarre l'elenco radice di terze parti dal file CAB di aggiornamento automatico in <http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab> a causa dell'errore seguente: Dati non validi.\r\n.\""""},""eventdata"":{""data"":""http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab, Dati non validi.""}}}",True,"group:windows, level>=5"
2026-04-02T11:40:00.530+0000,WS10,005,60602,9,"windows, windows_application, system_error",windows_eventchannel,EventChannel,-,-,-,-,Windows application error event.,"{""win"":{""system"":{""providerName"":""Microsoft-Windows-CAPI2"",""providerGuid"":""{5bbca4a8-b209-48dc-a8c7-b23d3e5216fb}"",""eventSourceName"":""Microsoft-Windows-CAPI2"",""eventID"":""4107"",""version"":""0"",""level"":""2"",""task"":""0"",""opcode"":""0"",""keywords"":""0x8080000000000000"",""systemTime"":""2026-04-02T09:39:55.1022218Z"",""eventRecordID"":""2091"",""processID"":""1364"",""threadID"":""6412"",""channel"":""Application"",""computer"":""WS10"",""severityValue"":""ERROR"",""message"":""\""Impossibile estrarre l'elenco radice di terze parti dal file CAB di aggiornamento automatico in <http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab> a causa dell'errore seguente: Dati non validi.\r\n.\""""},""eventdata"":{""data"":""http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab, Dati non validi.""}}}",True,"group:windows, level>=5"
2026-04-02T11:40:00.544+0000,WS10,005,60602,9,"windows, windows_application, system_error",windows_eventchannel,EventChannel,-,-,-,-,Windows application error event.,"{""win"":{""system"":{""providerName"":""Microsoft-Windows-CAPI2"",""providerGuid"":""{5bbca4a8-b209-48dc-a8c7-b23d3e5216fb}"",""eventSourceName"":""Microsoft-Windows-CAPI2"",""eventID"":""4107"",""version"":""0"",""level"":""2"",""task"":""0"",""opcode"":""0"",""keywords"":""0x8080000000000000"",""systemTime"":""2026-04-02T09:39:55.1174657Z"",""eventRecordID"":""2092"",""processID"":""1364"",""threadID"":""6412"",""channel"":""Application"",""computer"":""WS10"",""severityValue"":""ERROR"",""message"":""\""Impossibile estrarre l'elenco radice di terze parti dal file CAB di aggiornamento automatico in <http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab> a causa dell'errore seguente: Dati non validi.\r\n.\""""},""eventdata"":{""data"":""http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab, Dati non validi.""}}}",True,"group:windows, level>=5"
2026-04-02T11:40:07.216+0000,WS10,005,60602,9,"windows, windows_application, system_error",windows_eventchannel,EventChannel,-,-,-,-,Windows application error event.,"{""win"":{""system"":{""providerName"":""Microsoft-Windows-CAPI2"",""providerGuid"":""{5bbca4a8-b209-48dc-a8c7-b23d3e5216fb}"",""eventSourceName"":""Microsoft-Windows-CAPI2"",""eventID"":""4107"",""version"":""0"",""level"":""2"",""task"":""0"",""opcode"":""0"",""keywords"":""0x8080000000000000"",""systemTime"":""2026-04-02T09:40:01.7731280Z"",""eventRecordID"":""2093"",""processID"":""1364"",""threadID"":""4560"",""channel"":""Application"",""computer"":""WS10"",""severityValue"":""ERROR"",""message"":""\""Impossibile estrarre l'elenco radice di terze parti dal file CAB di aggiornamento automatico in <http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab> a causa dell'errore seguente: Dati non validi.\r\n.\""""},""eventdata"":{""data"":""http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab, Dati non validi.""}}}",True,"group:windows, level>=5"
